,movieId,title,Annee,genres_x,titleType,isAdult,runtimeMinutes,genres_y
11930,48678,Feast,2005,Action|Comedy|Horror|Thriller,movie,0.0,95,"Action,Comedy,Horror"
11931,48678,Feast,2005,Action|Comedy|Horror|Thriller,movie,0.0,\N,\N
11932,48678,Feast,2005,Action|Comedy|Horror|Thriller,movie,0.0,97,Drama
11933,48678,Feast,2005,Action|Comedy|Horror|Thriller,movie,0.0,\N,"Horror,Thriller"
11934,48678,Feast,2005,Action|Comedy|Horror|Thriller,movie,0.0,\N,Horror
11935,48696,Little Children,2006,Drama|Romance,movie,0.0,137,"Drama,Romance"
11936,48698,Deliver Us from Evil,2006,Documentary,movie,0.0,96,"Drama,History"
11937,48698,Deliver Us from Evil,2006,Documentary,movie,0.0,96,Drama
11938,48698,Deliver Us from Evil,2006,Documentary,movie,0.0,101,"Crime,Documentary"
11939,48698,Deliver Us from Evil,2006,Documentary,movie,0.0,100,Thriller
11940,48698,Deliver Us from Evil,2006,Documentary,movie,0.0,48,Documentary
11941,48698,Deliver Us from Evil,2006,Documentary,movie,0.0,118,"Horror,Mystery,Thriller"
11942,48738,"Last King of Scotland, The",2006,Drama|Thriller,,,,
11943,48741,"U.S. vs. John Lennon, The",2006,Documentary,,,,
11944,48744,Shortbus,2006,Comedy|Drama|Romance,movie,0.0,101,"Comedy,Drama"
11945,48774,Children of Men,2006,Action|Adventure|Drama|Sci-Fi|Thriller,movie,0.0,109,"Drama,Sci-Fi,Thriller"
11946,48780,"Prestige, The",2006,Drama|Mystery|Sci-Fi|Thriller,,,,
11947,48783,Flags of Our Fathers,2006,Drama|War,movie,0.0,135,"Action,Adventure,Drama"
11948,48872,13 Tzameti,2005,Film-Noir|Thriller,movie,0.0,93,"Crime,Drama,Horror"
11949,48877,Saw III,2006,Crime|Horror|Thriller,movie,0.0,108,"Crime,Fantasy,Horror"
11950,48879,Catch a Fire,2006,Drama|Thriller,movie,0.0,101,"Biography,Drama,History"
11951,48883,Death of a President,2006,Crime|Drama|Mystery|Thriller,movie,0.0,97,"Crime,Drama,Mystery"
11952,48982,Flushed Away,2006,Animation|Comedy,movie,0.0,85,"Adventure,Animation,Comedy"
11953,48997,Perfume: The Story of a Murderer,2006,Crime|Drama|Thriller,movie,0.0,147,"Crime,Drama"
11954,49013,"Santa Clause 3: The Escape Clause, The",2006,Comedy|Fantasy,,,,
11955,49110,Mom and Dad Save the World,1992,Comedy|Sci-Fi,movie,0.0,88,"Adventure,Comedy,Family"
11956,49130,"Good Year, A",2006,Comedy|Drama|Romance,,,,
11957,49132,Shut Up & Sing,2006,Documentary,movie,0.0,93,"Biography,Documentary,Music"
11958,49220,For Your Consideration,2006,Comedy,movie,0.0,86,Comedy
11959,49263,Fuck,2005,Comedy|Documentary,movie,0.0,93,Documentary
11960,49265,Shooting Dogs (a.k.a. Beyond the Gates),2005,Documentary|Drama|War,,,,
11961,49272,Casino Royale,2006,Action|Adventure|Thriller,movie,0.0,131,Comedy
11962,49272,Casino Royale,2006,Action|Adventure|Thriller,movie,0.0,144,"Action,Adventure,Thriller"
11963,49274,Happy Feet,2006,Adventure|Animation|Children|Comedy|IMAX,movie,0.0,108,"Adventure,Animation,Comedy"
11964,49276,Let's Go to Prison,2006,Comedy,movie,0.0,84,"Comedy,Crime"
11965,49278,Déjà Vu (Deja Vu),2006,Action|Sci-Fi|Thriller,,,,
11966,49280,Bobby,2006,Drama,movie,0.0,168,"Comedy,Musical,Romance"
11967,49280,Bobby,2006,Drama,movie,0.0,117,"Biography,Drama,History"
11968,49280,Bobby,2006,Drama,movie,0.0,\N,Drama
11969,49280,Bobby,2006,Drama,movie,0.0,161,"Drama,Romance"
11970,49280,Bobby,2006,Drama,movie,0.0,\N,\N
11971,49280,Bobby,2006,Drama,movie,0.0,\N,Drama
11972,49280,Bobby,2006,Drama,movie,0.0,55,\N
11973,49280,Bobby,2006,Drama,movie,0.0,97,"Biography,Documentary,Sport"
11974,49280,Bobby,2006,Drama,movie,0.0,\N,Drama
11975,49280,Bobby,2006,Drama,movie,0.0,142,"Comedy,Romance"
11976,49280,Bobby,2006,Drama,movie,0.0,130,Drama
11977,49280,Bobby,2006,Drama,movie,0.0,86,"Fantasy,Sci-Fi"
11978,49284,10 Items or Less,2006,Comedy|Drama|Romance,movie,0.0,82,"Comedy,Drama"
11979,49286,"Holiday, The",2006,Comedy|Romance,,,,
11980,49314,Harsh Times,2006,Action|Crime|Drama,movie,0.0,116,"Action,Crime,Drama"
11981,49347,Fast Food Nation,2006,Drama,movie,0.0,116,"Comedy,Drama,Romance"
11982,49389,The Great Train Robbery,1903,Crime|Western,movie,0.0,62,"Action,Crime,Drama"
11983,49389,The Great Train Robbery,1903,Crime|Western,movie,0.0,110,"Adventure,Crime,Drama"
11984,49396,Tenacious D in The Pick of Destiny,2006,Adventure|Comedy|Musical,,,,
11985,49524,"Nativity Story, The",2006,Drama,,,,
11986,49530,Blood Diamond,2006,Action|Adventure|Crime|Drama|Thriller|War,movie,0.0,143,"Adventure,Drama,Thriller"
11987,49647,Charlotte's Web,2006,Children|Comedy|Drama|Fantasy,movie,0.0,94,"Animation,Family,Musical"
11988,49647,Charlotte's Web,2006,Children|Comedy|Drama|Fantasy,movie,0.0,97,"Comedy,Family,Fantasy"
11989,49649,Eragon,2006,Action|Adventure|Fantasy,movie,0.0,104,"Action,Adventure,Family"
11990,49651,Rocky Balboa,2006,Action|Drama,movie,0.0,102,"Action,Drama,Sport"
11991,49666,Fur: An Imaginary Portrait of Diane Arbus,2006,Drama|Fantasy|Romance,movie,0.0,122,"Biography,Drama,Romance"
11992,49688,"Dam Busters, The",1955,Action|Drama|War,,,,
11993,49735,Another Gay Movie,2006,Comedy,movie,0.0,92,"Comedy,Romance"
11994,49772,"Painted Veil, The",2006,Drama|Romance,,,,
11995,49793,We Are Marshall,2006,Drama,movie,0.0,131,"Drama,Sport"
11996,49822,"Good Shepherd, The",2006,Drama|Thriller,,,,
11997,49824,Dreamgirls,2006,Drama|Musical,movie,0.0,130,"Drama,Music,Musical"
11998,49910,Freedom Writers,2007,Drama,movie,0.0,123,"Biography,Crime,Drama"
11999,49917,When the Levees Broke: A Requiem in Four Acts,2006,Documentary,,,,
12000,49932,Inland Empire,2006,Drama|Mystery|Thriller,movie,0.0,60,"Action,Comedy,Crime"
12001,49932,Inland Empire,2006,Drama|Mystery|Thriller,movie,0.0,180,"Drama,Mystery,Thriller"
12002,49957,"History Boys, The",2006,Comedy|Drama,,,,
12003,49961,Notes on a Scandal,2006,Drama,movie,0.0,92,"Crime,Drama,Romance"
12004,50003,DOA: Dead or Alive,2006,Action|Adventure,movie,0.0,87,"Action,Adventure"
12005,50005,Curse of the Golden Flower (Man cheng jin dai huang jin jia),2006,Action|Drama,,,,
12006,50064,"Good German, The",2006,Drama|Mystery|Thriller,,,,
12007,50068,Letters from Iwo Jima,2006,Drama|War,movie,0.0,141,"Action,Adventure,Drama"
12008,50147,Black Christmas,2006,Action|Horror|Thriller,movie,0.0,98,"Horror,Mystery,Thriller"
12009,50147,Black Christmas,2006,Action|Horror|Thriller,movie,0.0,84,Horror
12010,50147,Black Christmas,2006,Action|Horror|Thriller,movie,0.0,92,"Horror,Mystery,Thriller"
12011,50158,Stomp the Yard,2007,Drama|Musical,movie,0.0,109,"Drama,Music,Romance"
12012,50160,Miss Potter,2006,Drama,movie,0.0,88,"Biography,Drama"
12013,50189,American Pie Presents The Naked Mile (American Pie 5: The Naked Mile),2006,Comedy|Romance,,,,
12014,50274,Venus,2006,Drama|Romance,movie,0.0,\N,\N
12015,50274,Venus,2006,Drama|Romance,movie,0.0,110,Action
12016,50274,Venus,2006,Drama|Romance,movie,0.0,\N,\N
12017,50274,Venus,2006,Drama|Romance,movie,0.0,\N,Comedy
12018,50274,Venus,2006,Drama|Romance,movie,0.0,95,"Comedy,Drama,Romance"
12019,50274,Venus,2006,Drama|Romance,movie,0.0,\N,Drama
12020,50274,Venus,2006,Drama|Romance,movie,0.0,\N,Comedy
12021,50274,Venus,2006,Drama|Romance,movie,0.0,\N,Sci-Fi
12022,50274,Venus,2006,Drama|Romance,movie,0.0,\N,Animation
12023,50274,Venus,2006,Drama|Romance,movie,0.0,\N,Sci-Fi
12024,50274,Venus,2006,Drama|Romance,movie,0.0,80,Documentary
12025,50274,Venus,2006,Drama|Romance,movie,0.0,95,"Comedy,Drama,Family"
12026,50274,Venus,2006,Drama|Romance,movie,0.0,\N,"Horror,Sci-Fi"
12027,50354,The Return of Don Camillo,1953,Comedy,movie,0.0,115,Comedy
12028,50356,The Little World of Don Camillo,1952,Comedy,movie,0.0,107,Comedy
12029,50440,Primeval,2007,Horror|Thriller,movie,0.0,93,"Action,Adventure,Crime"
12030,50440,Primeval,2007,Horror|Thriller,movie,0.0,\N,"Action,Adventure,Sci-Fi"
12031,50442,Alpha Dog,2007,Crime|Drama,movie,0.0,122,"Biography,Crime,Drama"
12032,50445,"Hitcher, The",2007,Action|Horror|Thriller,,,,
12033,50514,After the Wedding (Efter brylluppet),2006,Drama,,,,
12034,50601,Bridge to Terabithia,2007,Adventure|Children|Fantasy,movie,0.0,96,"Drama,Family,Fantasy"
12035,50610,Beer League,2006,Comedy,movie,0.0,86,"Comedy,Sport"
12036,50613,Dead Meat,2004,Horror,movie,0.0,80,"Action,Comedy,Horror"
12037,50658,49 Up,2005,Documentary,,,,
12038,50685,Waitress,2007,Comedy|Drama|Romance,movie,0.0,108,"Comedy,Drama,Romance"
12039,50685,Waitress,2007,Comedy|Drama|Romance,movie,0.0,\N,Drama
12040,50685,Waitress,2007,Comedy|Drama|Romance,movie,0.0,\N,Documentary
12041,50740,Seven Up!,1964,Documentary,,,,
12042,50792,Catch and Release,2006,Comedy|Drama|Romance,movie,0.0,124,"Comedy,Drama,Romance"
12043,50794,Smokin' Aces,2006,Action|Crime|Drama|Thriller,movie,0.0,109,"Action,Comedy,Crime"
12044,50796,Blood and Chocolate,2007,Drama|Fantasy|Horror|Romance,movie,0.0,98,"Drama,Fantasy,Horror"
12045,50798,Epic Movie,2007,Adventure|Comedy,movie,0.0,86,"Adventure,Comedy"
12046,50800,"Messengers, The",2007,Drama|Horror|Thriller,,,,
12047,50802,Because I Said So,2007,Comedy|Drama|Romance,movie,0.0,102,"Comedy,Romance"
12048,50804,Hannibal Rising,2007,Drama|Horror|Thriller,movie,0.0,121,"Adventure,Crime,Drama"
12049,50806,Norbit,2007,Comedy|Romance,movie,0.0,103,"Comedy,Romance"
12050,50842,"Boss of It All, The (Direktøren for det hele)",2006,Comedy|Drama,,,,
12051,50851,Cocaine Cowboys,2006,Documentary,movie,0.0,87,"Crime,Drama"
12052,50851,Cocaine Cowboys,2006,Documentary,movie,0.0,118,"Crime,Documentary,History"
12053,50851,Cocaine Cowboys,2006,Documentary,movie,0.0,\N,Drama
12054,50872,Ratatouille,2007,Animation|Children|Drama,movie,0.0,111,"Adventure,Animation,Comedy"
12055,50912,"Paris, I Love You (Paris, je t'aime)",2006,Romance,,,,
12056,50923,"Astronaut Farmer, The",2007,Drama,,,,
12057,50942,"Wake Up, Ron Burgundy",2004,Comedy,,,,
12058,50954,It's a Boy Girl Thing,2006,Comedy|Romance,movie,0.0,95,"Comedy,Fantasy,Romance"
12059,50999,"Ugly Duckling and Me!, The",2006,Animation|Comedy,,,,
12060,51024,The Odyssey,1997,Adventure|Drama|Fantasy,movie,0.0,\N,Action
12061,51024,The Odyssey,1997,Adventure|Drama|Fantasy,movie,0.0,92,"Crime,Drama,Thriller"
12062,51024,The Odyssey,1997,Adventure|Drama|Fantasy,movie,0.0,120,Adventure
12063,51024,The Odyssey,1997,Adventure|Drama|Fantasy,movie,0.0,122,"Adventure,Biography,Drama"
12064,51024,The Odyssey,1997,Adventure|Drama|Fantasy,movie,0.0,\N,Adventure
12065,51024,The Odyssey,1997,Adventure|Drama|Fantasy,movie,0.0,\N,Sci-Fi
12066,51024,The Odyssey,1997,Adventure|Drama|Fantasy,movie,0.0,50,Documentary
12067,51037,Unknown,2006,Drama|Mystery|Thriller,movie,0.0,85,"Crime,Drama,Mystery"
12068,51037,Unknown,2006,Drama|Mystery|Thriller,movie,0.0,99,"Drama,Mystery,Romance"
12069,51037,Unknown,2006,Drama|Mystery|Thriller,movie,0.0,113,"Action,Mystery,Thriller"
12070,51037,Unknown,2006,Drama|Mystery|Thriller,movie,0.0,96,Drama
12071,51037,Unknown,2006,Drama|Mystery|Thriller,movie,0.0,\N,\N
12072,51037,Unknown,2006,Drama|Mystery|Thriller,movie,0.0,\N,\N
12073,51037,Unknown,2006,Drama|Mystery|Thriller,movie,0.0,\N,Sci-Fi
12074,51077,Ghost Rider,2007,Action|Fantasy|Thriller,movie,0.0,110,"Action,Fantasy,Thriller"
12075,51080,Breach,2007,Drama|Thriller,movie,0.0,110,"Biography,Crime,Drama"
12076,51080,Breach,2007,Drama|Thriller,movie,0.0,66,Documentary
12077,51080,Breach,2007,Drama|Thriller,movie,0.0,\N,"Action,Crime"
12078,51080,Breach,2007,Drama|Thriller,movie,0.0,\N,Action
12079,51080,Breach,2007,Drama|Thriller,movie,0.0,\N,"Action,Sci-Fi"
12080,51082,Tyler Perry's Daddy's Little Girls,2007,Comedy|Romance,,,,
12081,51084,Music and Lyrics,2007,Comedy|Romance,movie,0.0,104,"Comedy,Music,Romance"
12082,51086,"Number 23, The",2007,Drama|Mystery|Thriller,,,,
12083,51088,Reno 911!: Miami,2007,Comedy,movie,0.0,84,"Comedy,Crime"
12084,51091,Black Snake Moan,2006,Drama,movie,0.0,116,"Drama,Music"
12085,51167,My Father and My Son (Babam ve oglum),2005,Drama,,,,
12086,51174,Factory Girl,2006,Drama,movie,0.0,90,"Biography,Drama"
12087,51174,Factory Girl,2006,Drama,movie,0.0,90,"Drama,Romance"
12088,51255,Hot Fuzz,2007,Action|Comedy|Crime|Mystery,movie,0.0,121,"Action,Comedy,Mystery"
12089,51314,Golden Door (Nuovomondo),2006,Adventure|Drama|Romance,,,,
12090,51357,Citizen X,1995,Crime|Drama|Thriller,,,,
12091,51412,Next,2007,Action|Sci-Fi|Thriller,movie,0.0,96,"Action,Sci-Fi,Thriller"
12092,51412,Next,2007,Action|Sci-Fi|Thriller,movie,0.0,7,Horror
12093,51412,Next,2007,Action|Sci-Fi|Thriller,movie,0.0,72,Documentary
12094,51412,Next,2007,Action|Sci-Fi|Thriller,movie,0.0,90,Documentary
12095,51471,Amazing Grace,2006,Drama|Romance,movie,0.0,99,Comedy
12096,51471,Amazing Grace,2006,Drama|Romance,movie,0.0,95,Drama
12097,51471,Amazing Grace,2006,Drama|Romance,movie,0.0,\N,\N
12098,51471,Amazing Grace,2006,Drama|Romance,movie,0.0,118,"Biography,Drama,History"
12099,51471,Amazing Grace,2006,Drama|Romance,movie,0.0,55,Documentary
12100,51471,Amazing Grace,2006,Drama|Romance,movie,0.0,\N,Drama
12101,51471,Amazing Grace,2006,Drama|Romance,movie,0.0,89,"Documentary,Music"
12102,51498,2001 Maniacs,2005,Comedy|Horror,movie,0.0,87,"Comedy,Horror"
12103,51540,Zodiac,2007,Crime|Drama|Thriller,movie,0.0,157,"Crime,Drama,Mystery"
12104,51540,Zodiac,2007,Crime|Drama|Thriller,movie,0.0,\N,"Comedy,Romance"
12105,51545,Pusher III: I'm the Angel of Death,2005,Action|Comedy|Drama|Horror|Thriller,,,,
12106,51562,Babylon 5: The Gathering,1993,Sci-Fi,,,,
12107,51573,Meshes of the Afternoon,1943,Fantasy,,,,
12108,51575,Wild Hogs,2007,Adventure|Comedy,movie,0.0,100,"Action,Adventure,Comedy"
12109,51662,300,2007,Action|Fantasy|War|IMAX,movie,0.0,117,"Action,Drama"
12110,51666,"Abandoned, The",2006,Horror|Mystery|Thriller,,,,
12111,51694,Starter for 10,2006,Drama|Romance,movie,0.0,92,"Comedy,Drama,Romance"
12112,51698,"Last Mimzy, The",2007,Adventure|Children|Sci-Fi,,,,
12113,51705,Priceless (Hors de prix),2006,Comedy|Romance,,,,
12114,51709,"Host, The (Gwoemul)",2006,Comedy|Drama|Horror|Sci-Fi|Thriller,,,,
12115,51834,Becoming Jane,2007,Drama|Romance,movie,0.0,120,"Biography,Drama,Romance"
12116,51884,"Namesake, The",2006,Drama|Romance,,,,
12117,51903,I Think I Love My Wife,2007,Comedy|Drama|Romance,movie,0.0,94,"Comedy,Drama,Romance"
12118,51925,Premonition,2007,Drama|Fantasy|Mystery|Thriller,movie,0.0,83,"Horror,Mystery"
12119,51925,Premonition,2007,Drama|Fantasy|Mystery|Thriller,movie,0.0,95,Horror
12120,51925,Premonition,2007,Drama|Fantasy|Mystery|Thriller,movie,0.0,96,"Drama,Fantasy,Mystery"
12121,51927,Dead Silence,2007,Horror|Mystery|Thriller,movie,0.0,95,Comedy
12122,51927,Dead Silence,2007,Horror|Mystery|Thriller,movie,0.0,89,"Horror,Mystery,Thriller"
12123,51927,Dead Silence,2007,Horror|Mystery|Thriller,movie,0.0,62,Horror
12124,51931,Reign Over Me,2007,Drama,movie,0.0,124,Drama
12125,51933,Pride,2007,Drama,movie,0.0,\N,Drama
12126,51933,Pride,2007,Drama,movie,0.0,122,"Drama,Musical"
12127,51933,Pride,2007,Drama,movie,0.0,104,"Drama,Sport"
12128,51933,Pride,2007,Drama,movie,0.0,126,"Drama,Music"
12129,51933,Pride,2007,Drama,movie,0.0,119,"Biography,Comedy,Drama"
12130,51933,Pride,2007,Drama,movie,0.0,45,Documentary
12131,51933,Pride,2007,Drama,movie,0.0,\N,Documentary
12132,51935,Shooter,2007,Action|Drama|Thriller,movie,0.0,124,"Action,Drama,Thriller"
12133,51935,Shooter,2007,Action|Drama|Thriller,movie,0.0,143,Action
12134,51935,Shooter,2007,Action|Drama|Thriller,movie,0.0,\N,"Action,Crime,Drama"
12135,51935,Shooter,2007,Action|Drama|Thriller,movie,0.0,78,Drama
12136,51935,Shooter,2007,Action|Drama|Thriller,movie,0.0,\N,Action
12137,51935,Shooter,2007,Action|Drama|Thriller,movie,0.0,130,"Action,Romance"
12138,51937,"Hills Have Eyes II, The",2007,Horror|Thriller,,,,
12139,51939,TMNT (Teenage Mutant Ninja Turtles),2007,Action|Adventure|Animation|Children|Comedy|Fantasy,,,,
12140,52042,Black Book (Zwartboek),2006,Drama|Thriller|War,,,,
12141,52241,"Lookout, The",2007,Crime|Drama|Thriller,,,,
12142,52245,Blades of Glory,2007,Comedy|Romance,movie,0.0,93,"Comedy,Sport"
12143,52279,Are We Done Yet?,2007,Comedy,movie,0.0,92,"Comedy,Family,Fantasy"
12144,52281,Grindhouse,2007,Action|Crime|Horror|Sci-Fi|Thriller,movie,0.0,106,Horror
12145,52281,Grindhouse,2007,Action|Crime|Horror|Sci-Fi|Thriller,movie,0.0,191,"Action,Horror,Thriller"
12146,52283,"Reaping, The",2007,Horror|Thriller,,,,
12147,52287,Meet the Robinsons,2007,Action|Adventure|Animation|Children|Comedy|Sci-Fi,movie,0.0,95,"Adventure,Animation,Comedy"
12148,52299,American Hardcore,2006,Documentary,movie,0.0,100,"Documentary,History,Music"
12149,52319,Inglorious Bastards (Quel maledetto treno blindato),1978,Action|Adventure|Drama|War,,,,
12150,52328,Sunshine,2007,Adventure|Drama|Sci-Fi|Thriller,movie,0.0,181,"Drama,History,Romance"
12151,52328,Sunshine,2007,Adventure|Drama|Sci-Fi|Thriller,movie,0.0,107,"Sci-Fi,Thriller"
12152,52328,Sunshine,2007,Adventure|Drama|Sci-Fi|Thriller,movie,0.0,72,"Biography,Documentary,Drama"
12153,52328,Sunshine,2007,Adventure|Drama|Sci-Fi|Thriller,movie,0.0,\N,Sci-Fi
12154,52328,Sunshine,2007,Adventure|Drama|Sci-Fi|Thriller,movie,0.0,93,"Drama,Family"
12155,52328,Sunshine,2007,Adventure|Drama|Sci-Fi|Thriller,movie,0.0,\N,Drama
12156,52375,"Hoax, The",2007,Crime|Drama,,,,
12157,52435,How the Grinch Stole Christmas!,1966,Animation|Comedy|Fantasy|Musical,,,,
12158,52458,Disturbia,2007,Drama|Thriller,movie,0.0,105,"Crime,Drama,Mystery"
12159,52462,Aqua Teen Hunger Force Colon Movie Film for Theaters,2007,Action|Adventure|Animation|Comedy|Fantasy|Mystery|Sci-Fi,movie,0.0,86,"Action,Adventure,Animation"
12160,52579,"Vie en Rose, La (Môme, La)",2007,Drama|Musical,,,,
12161,52604,Fracture,2007,Crime|Drama|Mystery|Thriller,movie,0.0,107,"Crime,Drama,Thriller"
12162,52604,Fracture,2007,Crime|Drama|Mystery|Thriller,movie,0.0,113,"Crime,Drama,Thriller"
12163,52604,Fracture,2007,Crime|Drama|Mystery|Thriller,movie,0.0,\N,Thriller
12164,52604,Fracture,2007,Crime|Drama|Mystery|Thriller,movie,0.0,45,Fantasy
12165,52644,Vacancy,2007,Horror|Thriller,movie,0.0,52,Drama
12166,52644,Vacancy,2007,Horror|Thriller,movie,0.0,85,"Horror,Thriller"
12167,52644,Vacancy,2007,Horror|Thriller,movie,0.0,81,Documentary
12168,52668,In the Land of Women,2007,Comedy|Drama|Romance,movie,0.0,97,"Comedy,Drama,Romance"
12169,52694,Mr. Bean's Holiday,2007,Comedy,movie,0.0,90,"Comedy,Family"
12170,52712,"Invisible, The",2007,Crime|Drama|Fantasy|Mystery|Thriller,,,,
12171,52715,Kickin It Old Skool,2007,Comedy,,,,
12172,52722,Spider-Man 3,2007,Action|Adventure|Sci-Fi|Thriller|IMAX,movie,0.0,139,"Action,Adventure,Sci-Fi"
12173,52724,Lucky You,2007,Comedy|Drama,movie,0.0,124,"Drama,Romance,Sport"
12174,52730,It's a Very Merry Muppet Christmas Movie,2002,Children|Comedy,,,,
12175,52767,21 Up,1977,Documentary,,,,
12176,52784,Sharkwater,2006,Documentary,movie,0.0,89,Documentary
12177,52831,Maniac Cop,1988,Action|Crime|Horror|Thriller,movie,0.0,85,"Action,Crime,Horror"
12178,52831,Maniac Cop,1988,Action|Crime|Horror|Thriller,movie,0.0,100,"Horror,Thriller"
12179,52867,"Ex, The",2007,Comedy|Romance,,,,
12180,52885,Paprika (Papurika),2006,Animation|Mystery|Sci-Fi,,,,
12181,52950,Day Watch (Dnevnoy dozor),2006,Action|Fantasy|Horror|Thriller,,,,
12182,52952,This Is England,2006,Drama,movie,0.0,101,"Crime,Drama"
12183,52967,Away from Her,2006,Drama,movie,0.0,110,Drama
12184,52973,Knocked Up,2007,Comedy|Drama|Romance,movie,0.0,129,"Comedy,Romance"
12185,52975,Hairspray,2007,Comedy|Drama|Musical,movie,0.0,92,"Comedy,Drama,Family"
12186,52975,Hairspray,2007,Comedy|Drama|Musical,movie,0.0,117,"Comedy,Drama,Musical"
12187,53000,28 Weeks Later,2007,Horror|Sci-Fi|Thriller,movie,0.0,100,"Horror,Sci-Fi"
12188,53022,Wheels on Meals (Kuai can che),1984,Action|Comedy|Crime|Romance,,,,
12189,53024,Jonestown: The Life and Death of Peoples Temple,2006,Documentary,movie,0.0,86,"Documentary,History"
12190,53121,Shrek the Third,2007,Adventure|Animation|Children|Comedy|Fantasy,movie,0.0,93,"Adventure,Animation,Comedy"
12191,53123,Once,2006,Drama|Musical|Romance,movie,0.0,100,Fantasy
12192,53123,Once,2006,Drama|Musical|Romance,movie,0.0,\N,\N
12193,53123,Once,2006,Drama|Musical|Romance,movie,0.0,54,Documentary
12194,53123,Once,2006,Drama|Musical|Romance,movie,0.0,86,"Drama,Music,Romance"
12195,53125,Pirates of the Caribbean: At World's End,2007,Action|Adventure|Comedy|Fantasy,movie,0.0,169,"Action,Adventure,Fantasy"
12196,53127,Bug,2007,Drama|Horror|Thriller,movie,0.0,99,"Horror,Mystery,Sci-Fi"
12197,53127,Bug,2007,Drama|Horror|Thriller,movie,0.0,86,Comedy
12198,53127,Bug,2007,Drama|Horror|Thriller,movie,0.0,102,"Drama,Horror,Thriller"
12199,53127,Bug,2007,Drama|Horror|Thriller,movie,0.0,95,"Drama,Mystery,Thriller"
12200,53129,Mr. Brooks,2007,Crime|Drama|Thriller,movie,0.0,120,"Crime,Drama,Thriller"
12201,53138,"Librarian: Return to King Solomon's Mines, The",2006,Action|Adventure|Fantasy,,,,
12202,53140,"Librarian: Quest for the Spear, The",2004,Action|Adventure|Comedy|Fantasy|Romance,,,,
12203,53143,Fay Grim,2006,Action|Thriller,movie,0.0,118,"Action,Comedy,Thriller"
12204,53161,"I'm a Cyborg, But That's OK (Saibogujiman kwenchana)",2006,Comedy|Drama|Romance|Sci-Fi,,,,
12205,53280,"Breed, The",2006,Horror|Thriller,,,,
12206,53318,Cashback,2006,Comedy|Drama|Romance,movie,0.0,102,"Comedy,Drama,Romance"
12207,53322,Ocean's Thirteen,2007,Crime|Thriller,movie,0.0,122,"Action,Crime,Thriller"
12208,53326,Them (Ils),2006,Horror,,,,
12209,53355,Sun Alley (Sonnenallee),1999,Comedy|Romance,,,,
12210,53435,Hostel: Part II,2007,Crime|Horror|Thriller,movie,0.0,94,Horror
12211,53447,Paranoid Park,2007,Crime|Drama,movie,0.0,85,"Crime,Drama,Mystery"
12212,53450,"Legend of Sleepy Hollow, The",1980,Comedy|Fantasy|Horror,,,,
12213,53453,Starcrash (a.k.a. Star Crash),1978,Action|Adventure|Fantasy|Sci-Fi,,,,
12214,53460,Surf's Up,2007,Animation|Children|Comedy,movie,0.0,85,"Animation,Comedy,Family"
12215,53460,Surf's Up,2007,Animation|Children|Comedy,movie,0.0,\N,Adventure
12216,53460,Surf's Up,2007,Animation|Children|Comedy,movie,1.0,85,Adult
12217,53464,Fantastic Four: Rise of the Silver Surfer,2007,Action|Adventure|Sci-Fi,,,,
12218,53466,Nancy Drew,2007,Adventure|Crime|Thriller,movie,0.0,99,"Comedy,Crime,Family"
12219,53468,Fido,2006,Comedy|Horror|Thriller,movie,0.0,93,"Comedy,Drama,Horror"
12220,53519,Death Proof,2007,Action|Adventure|Crime|Horror|Thriller,movie,0.0,113,"Action,Adventure,Thriller"
12221,53550,Rescue Dawn,2006,Action|Adventure|Drama|War,movie,0.0,120,"Action,Biography,Drama"
12222,53574,"TV Set, The",2006,Comedy|Drama,,,,
12223,53578,"Valet, The (La doublure)",2006,Comedy,,,,
12224,53808,Bring It On: All or Nothing,2006,Comedy,,,,
12225,53883,"Power of Nightmares, The: The Rise of the Politics of Fear",2004,Documentary,,,,
12226,53894,Sicko,2007,Documentary|Drama,movie,0.0,123,"Documentary,Drama"
12227,53921,"Mighty Heart, A",2007,Drama|Thriller,,,,
12228,53953,1408,2007,Drama|Horror|Thriller,movie,0.0,104,"Fantasy,Horror,Mystery"
12229,53956,Death at a Funeral,2007,Comedy,movie,0.0,90,Comedy
12230,53956,Death at a Funeral,2007,Comedy,movie,0.0,92,Comedy
12231,53972,Live Free or Die Hard,2007,Action|Adventure|Crime|Thriller,movie,0.0,128,"Action,Thriller"
12232,53974,License to Wed,2007,Comedy|Romance,movie,0.0,91,"Comedy,Romance"
12233,53993,Evan Almighty,2007,Comedy|Fantasy,movie,0.0,96,"Comedy,Family,Fantasy"
12234,53996,Transformers,2007,Action|Sci-Fi|Thriller|IMAX,movie,0.0,144,"Action,Adventure,Sci-Fi"
12235,54001,Harry Potter and the Order of the Phoenix,2007,Adventure|Drama|Fantasy|IMAX,movie,0.0,138,"Action,Adventure,Family"
12236,54004,I Now Pronounce You Chuck and Larry,2007,Comedy|Romance,,,,
12237,54116,First Snow,2006,Drama|Thriller,movie,0.0,85,Drama
12238,54116,First Snow,2006,Drama|Thriller,movie,0.0,101,"Drama,Thriller"
12239,54121,Broken Arrow,1950,Drama|Romance|Western,movie,0.0,93,"Drama,Romance,Western"
12240,54121,Broken Arrow,1950,Drama|Romance|Western,movie,0.0,108,"Action,Adventure,Thriller"
