,movieId,tconst,title,Annee,rating,titleType,isAdult,runtimeMinutes,Action,Adventure,Animation,Biography,Children,Comedy,Crime,Documentary,Drama,Family,Fantasy,Film-Noir,History,Horror,IMAX,Music,Musical,Mystery,News,Romance,Sci-Fi,Short,Sport,Thriller,War,Western,original_language,revenue,budget
5512,26585,tt0092263,"Better Tomorrow, A (Ying hung boon sik)",1986,4.0,movie,0.0,95,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,cn,4469460.0,0
5513,26587,tt0092337,"Decalogue, The (Dekalog)",1989,5.0,tvMiniSeries,0.0,572,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,
5514,26590,tt0093066,G.I. Joe: The Movie,1987,2.0,video,0.0,93,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,en,0.0,0
5515,26593,tt0093171,Hell Comes to Frogtown,1988,2.0,movie,0.0,86,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,en,0.0,0
5516,26599,tt0093412,"Law of Desire (Ley del deseo, La)",1987,4.0,movie,0.0,102,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,es,0.0,0
5517,26603,tt0093777,Prince of Darkness,1987,4.5,movie,0.0,102,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,en,14182492.0,3000000
5518,26606,tt0093978,"Chinese Ghost Story, A (Sinnui yauwan)",1987,4.25,movie,0.0,98,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,cn,0.0,0
5519,26612,tt0094357,"Better Tomorrow II, A (Ying hung boon sik II)",1987,4.0,movie,0.0,105,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,cn,0.0,0
5520,26614,tt0094791,"Bourne Identity, The",1988,4.0,tvMiniSeries,0.0,185,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,en,0.0,0
5521,26622,tt0095050,Dominick and Eugene,1988,3.0,movie,0.0,111,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,0.0,0
5522,26629,tt0095444,Killer Klowns from Outer Space,1988,2.0,movie,0.0,88,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,en,0.0,1800000
5523,26630,tt0095655,Moonwalker,1988,3.0,movie,0.0,93,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,en,0.0,22000000
5524,26631,tt0095715,Alice (Neco z Alenky),1988,3.75,movie,0.0,86,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,cs,0.0,0
5525,26645,tt0096386,Life Is a Long Quiet River (La vie est un long fleuve tranquille),1988,4.0,movie,0.0,90,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fr,0.0,0
5526,26649,tt0096639,Lonesome Dove,1989,3.75,tvMiniSeries,0.0,384,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,
5527,26662,tt0097814,Kiki's Delivery Service (Majo no takkyûbin),1989,4.0,movie,0.0,103,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ja,18172849.0,6900000
5528,26676,tt0099018,Almost an Angel,1990,2.5,movie,0.0,95,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,0.0,0
5529,26680,tt0099329,Cry-Baby,1990,3.5,movie,0.0,85,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,en,8266343.0,11000000
5530,26681,tt0099426,Bullet in the Head,1990,4.0,movie,0.0,136,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,cn,0.0,3500000
5531,26686,tt0099654,Ghost Dad,1990,1.0,movie,0.0,83,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,24707633.0,0
5532,26693,tt0099864,It,1990,4.0,tvMiniSeries,0.0,192,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,,,
5533,26694,tt0099902,Ju Dou,1990,3.5,movie,0.0,95,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,zh,0.0,0
5534,26695,tt0099951,"Krays, The",1990,3.5,movie,0.0,115,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,0.0,0
5535,26696,tt0100029,Lionheart,1990,0.5,movie,0.0,108,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,24078196.0,6000000
5536,26700,tt0100280,Nuns on the Run,1990,2.25,movie,0.0,89,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,0.0,0
5537,26701,tt0100339,Patlabor: The Movie (Kidô keisatsu patorebâ: The Movie),1989,3.0,movie,0.0,100,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,ja,0.0,0
5538,26704,tt0100685,State of Grace,1990,4.0,movie,0.0,134,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,en,0.0,0
5539,26712,tt0101254,35 Up,1991,4.0,tvMovie,0.0,123,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,0.0,0
5540,26713,tt0101258,Days of Being Wild (A Fei jingjyuhn),1990,4.5,movie,0.0,94,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,cn,141864.0,0
5541,26717,tt0101420,Begotten,1990,0.5,movie,0.0,72,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,en,0.0,33000
5542,26726,tt0101786,Dutch,1991,2.5,movie,0.0,107,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,4603929.0,17000000
5543,26729,tt0102015,Hearts of Darkness: A Filmmakers Apocalypse,1991,4.0,movie,0.0,96,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,0.0,0
5544,26732,tt0102164,Johnny Stecchino,1991,4.0,movie,0.0,102,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,it,0.0,0
5545,26736,tt0102293,Riki-Oh: The Story of Ricky (Lik Wong),1991,4.5,movie,0.0,91,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,cn,0.0,0
5546,26741,tt0102395,Mannequin 2: On the Move,1991,1.5,movie,0.0,95,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,en,3752426.0,13000000
5547,26743,tt0102587,Only Yesterday (Omohide poro poro),1991,2.5,movie,0.0,118,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ja,0.0,0
5548,26745,tt0102609,Other People's Money,1991,2.5,movie,0.0,103,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,en,0.0,0
5549,26750,tt0102744,Quigley Down Under,1990,3.25,movie,0.0,119,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,en,0.0,0
5550,26761,tt0103516,Prime Suspect 2,1992,3.0,tvMiniSeries,0.0,203,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,en,0.0,0
5551,26764,tt0103923,Captain America,1990,1.25,movie,0.0,97,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,en,0.0,10000000
5552,26765,tt0103950,City Hunter (Sing si lip yan),1993,2.75,movie,0.0,105,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,cn,0.0,0
5553,26776,tt0104652,Porco Rosso (Crimson Pig) (Kurenai no buta),1992,4.0,movie,0.0,94,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ja,0.0,0
5554,26777,tt0104663,"Stolen Children (Ladro di bambini, Il)",1992,4.0,movie,0.0,114,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,it,0.0,0
5555,26778,tt0104670,Ladybugs,1992,3.0,movie,0.0,90,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,en,0.0,0
5556,26782,tt0104802,"Mambo Kings, The",1992,2.0,movie,0.0,104,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,en,6742168.0,0
5557,26791,tt0105391,Shining Through,1992,1.5,movie,0.0,132,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,en,21621000.0,0
5558,26792,tt0105402,Sidekicks,1992,1.5,movie,0.0,101,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,0.0,0
5559,26796,tt0105682,"Heart in Winter, A (Un coeur en hiver)",1992,3.5,movie,0.0,105,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,fr,1666511.0,0
5560,26797,tt0105764,Visions of Light: The Art of Cinematography,1992,3.0,movie,0.0,92,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,en,0.0,0
5561,26810,tt0106341,Bad Boy Bubby,1993,5.0,movie,0.0,114,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,0.0,750000
5562,26812,tt0106356,Barbarians at the Gate,1993,2.75,tvMovie,0.0,107,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,0.0,0
5563,26819,tt0106950,Fortress,1992,2.5,movie,0.0,95,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,en,6739141.0,8000000
5564,26828,tt0107612,Mr. Nanny,1993,1.5,movie,0.0,84,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,0.0,0
5565,26838,tt0108170,"Snapper, The",1993,3.0,tvEpisode,0.0,91,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,0.0,0
5566,26840,tt0108188,Sonatine (Sonachine),1993,5.0,movie,0.0,94,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ja,0.0,0
5567,26849,tt0108941,"Stand, The",1994,5.0,tvMiniSeries,0.0,361,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,en,0.0,28000000
5568,26854,tt0109552,"Darkman II: Return of Durant, The",1995,2.5,video,0.0,93,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,en,0.0,0
5569,26861,tt0109838,Freaked,1993,3.5,movie,0.0,86,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,en,0.0,0
5570,26865,tt0110200,Fist of Legend (Jing wu ying xiong),1994,3.75,movie,0.0,103,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,en,1907743.0,0
5571,26870,tt0110442,Major League II,1994,2.5,movie,0.0,105,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,en,30626182.0,0
5572,26871,tt0110612,My Father the Hero,1994,2.25,movie,0.0,90,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,en,0.0,0
5573,26875,tt0110917,"Pure Formality, A (Pura formalità, Una)",1994,4.0,movie,0.0,108,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,fr,0.0,0
5574,26887,tt0112040,"Langoliers, The",1995,3.0,tvMiniSeries,0.0,180,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,en,0.0,0
5575,26900,tt0113556,"Last Wedding, The (Kivenpyörittäjän kylä)",1995,3.0,movie,0.0,90,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,0.0,0
5576,26901,tt0113617,Last of the Dogmen,1995,2.5,movie,0.0,118,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,en,0.0,0
5577,26903,tt0113824,Whisper of the Heart (Mimi wo sumaseba),1995,4.0,movie,0.0,111,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ja,0.0,0
5578,26913,tt0114563,Street Fighter II: The Animated Movie (Sutorîto Faitâ II gekijô-ban),1994,1.5,movie,0.0,102,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ja,0.0,0
5579,26928,tt0115940,"Summer's Tale, A (Conte d'été)",1996,5.0,movie,0.0,113,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,fr,0.0,0
5580,26940,tt0116835,"Late Shift, The",1996,2.5,tvMovie,0.0,95,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,0.0,6000000
5581,26947,tt0117407,Pusher,1996,2.5,movie,0.0,110,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,da,0.0,0
5582,26958,tt0118308,Emma,1996,3.5,tvMovie,0.0,107,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,en,0.0,0
5583,26965,tt0118760,"Boxer, The",1997,3.5,movie,0.0,113,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,en,0.0,0
5584,26974,tt0119237,Gummo,1997,3.0,movie,0.0,89,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,0.0,1300000
5585,26985,tt0119794,Nirvana,1997,4.5,movie,0.0,113,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,fr,0.0,0
5586,26999,tt0120131,"Lion King II: Simba's Pride, The",1998,3.0,video,0.0,81,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,en,0.0,0
5587,27002,tt0120570,From the Earth to the Moon,1998,3.5,tvMiniSeries,0.0,60,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,en,0.0,0
5588,27003,tt0120604,Beowulf,1999,3.0,movie,0.0,95,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,en,1531251.0,20000000
5589,27006,tt0120801,RKO 281,1999,3.5,tvMovie,0.0,86,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,0.0,0
5590,27008,tt0120860,From Dusk Till Dawn 2: Texas Blood Money (,999),1.0,video,0.0,88,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,en,0.0,5000000
5591,27020,tt0123865,Gia,1998,3.5,tvMovie,0.0,120,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,en,0.0,0
5592,27022,tt0124901,Thursday,1998,4.0,movie,0.0,87,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,en,0.0,0
5593,27032,tt0127357,Who Am I? (Wo shi shei),1998,3.5,movie,0.0,120,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,cn,0.0,0
5594,27036,tt0130414,Merlin,1998,3.0,tvMiniSeries,0.0,182,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,en,0.0,0
5595,27074,tt0145600,Brave New World,1998,1.5,tvMovie,0.0,87,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,en,0.0,0
5596,27075,tt0146402,Addams Family Reunion,1998,3.0,tvMovie,0.0,91,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,0.0,0
5597,27105,tt0158131,Purgatory,1999,2.5,tvMovie,0.0,94,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,en,0.0,0
5598,27124,tt0161292,Bleeder,1999,2.0,movie,0.0,98,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,da,0.0,0
5599,27134,tt0164961,Dark Portals: The Chronicles of Vidocq  (Vidocq),2001,4.0,movie,0.0,98,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fr,0.0,0
5600,27140,tt0165662,Candyman 3: Day of the Dead,1999,3.0,video,0.0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,en,0.0,0
5601,27155,tt0169590,"Batman/Superman Movie, The",1998,2.0,tvMovie,0.0,64,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,en,0.0,0
5602,27156,tt0169858,"Neon Genesis Evangelion: The End of Evangelion (Shin seiki Evangelion Gekijô-ban: Air/Magokoro wo, kimi ni)",1997,4.5,movie,0.0,87,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,ja,20000000.0,0
5603,27176,tt0177262,Style Wars,1983,4.5,tvMovie,0.0,69,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,en,0.0,0
5604,27178,tt0177858,In July (Im Juli),2000,4.0,movie,0.0,99,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,de,0.0,0
5605,27186,tt0181627,Kirikou and the Sorceress (Kirikou et la sorcière),1998,4.0,movie,0.0,71,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fr,0.0,0
5606,27193,tt0183869,Taxi 2,2000,4.0,movie,0.0,88,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fr,60726164.0,0
5607,27246,tt0206036,If These Walls Could Talk 2,2000,4.0,tvMovie,0.0,96,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,en,0.0,0
5608,27251,tt0207275,"10th Kingdom, The",2000,2.75,tvMiniSeries,0.0,417,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,0.0,0
5609,27255,tt0209463,"Wind Will Carry Us, The (Bad ma ra khahad bord)",1999,3.5,movie,0.0,118,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fa,0.0,0
5610,27266,tt0212712,2046,2004,4.0,movie,0.0,129,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,zh,19271312.0,12000000
5611,27306,tt0230025,Bartleby,2001,1.5,movie,0.0,83,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,en,0.0,0
5612,27311,tt0233298,Batman Beyond: Return of the Joker,2000,3.5,video,0.0,76,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,en,0.0,0
5613,27317,tt0235198,Audition (Ôdishon),1999,3.75,movie,0.0,115,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,ja,0.0,0
5614,27320,tt0235618,"Nine Lives of Tomas Katz, The",2000,5.0,movie,0.0,87,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,0.0,0
5615,27328,tt0239655,Monday,2000,4.5,movie,0.0,100,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,ja,0.0,0
5616,27329,tt0239894,Paradise Lost 2: Revelations,2000,4.0,tvMovie,0.0,130,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,0.0,0
5617,27368,tt0250223,Asterix & Obelix: Mission Cleopatra (Astérix & Obélix: Mission Cléopâtre),2002,4.0,movie,0.0,107,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fr,111127553.0,0
5618,27369,tt0250440,Daria: Is It Fall Yet?,2000,4.0,tvMovie,0.0,75,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,0.0,0
5619,27370,tt0250491,Late Night Shopping,2001,4.5,movie,0.0,91,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,0.0,0
5620,27373,tt0250934,61*,2001,5.0,tvMovie,0.0,129,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,en,0.0,0
5621,27397,tt0260991,Joint Security Area (Gongdong gyeongbi guyeok JSA),2000,4.5,movie,0.0,110,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,ko,0.0,0
5622,27408,tt0265651,Ripley's Game,2002,3.5,movie,0.0,110,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,en,0.0,30000000
5623,27416,tt0269389,Jalla! Jalla!,2000,3.75,movie,0.0,88,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,en,0.0,0
5624,27420,tt0270688,Teknolust,2002,2.0,movie,0.0,85,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,en,0.0,0
5625,27426,tt0271946,"Accidental Spy, The (Dak miu mai shing)",2001,2.5,movie,0.0,108,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,cn,3849941.0,25697387
5626,27434,tt0273517,Darkness,2002,1.5,movie,0.0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,en,0.0,0
5627,27441,tt0275230,Blood: The Last Vampire,2000,3.25,movie,0.0,48,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,en,0.0,0
5628,27450,tt0276830,Blueberry,2004,2.5,movie,0.0,124,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,en,0.0,53000000
5629,27473,tt0283877,American Psycho II: All American Girl,2002,2.5,video,0.0,88,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,en,0.0,10000000
5630,27478,tt0284837,Ali G Indahouse,2002,3.5,movie,0.0,85,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,0.0,0
5631,27480,tt0285005,Dead or Alive 2: Tôbôsha,2000,4.5,movie,0.0,97,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,ja,0.0,0
5632,27482,tt0285492,Cube 2: Hypercube,2002,3.75,movie,0.0,94,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,en,0.0,0
5633,27491,tt0286751,Pulse (Kairo),2001,3.0,movie,0.0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,ja,0.0,0
5634,27513,tt0290661,Dog Days (Hundstage),2001,3.0,movie,0.0,121,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,de,0.0,0
5635,27523,tt0293715,My Sassy Girl (Yeopgijeogin geunyeo),2001,5.0,movie,0.0,123,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ko,0.0,0
5636,27537,tt0298482,Nothing,2003,3.5,movie,0.0,90,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,en,0.0,0
5637,27539,tt0298504,Undertaking Betty (Plots with a View),2002,2.5,movie,0.0,94,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,en,0.0,0
5638,27549,tt0301167,Dead or Alive: Final,2002,1.5,movie,0.0,89,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,ja,0.0,0
5639,27555,tt0302585,Fubar,2002,3.75,movie,0.0,76,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,en,0.0,350000
5640,27563,tt0304262,"Happiness of the Katakuris, The (Katakuri-ke no kôfuku)",2001,4.5,movie,0.0,113,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,ja,0.0,0
5641,27584,tt0308152,Dead End,2003,3.5,movie,0.0,85,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,en,0.0,0
5642,27592,tt0310775,Sympathy for Mr. Vengeance (Boksuneun naui geot),2002,4.0,movie,0.0,129,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,ko,1954937.0,4000000
5643,27595,tt0311361,Jesus Christ Vampire Hunter,2001,0.5,movie,0.0,85,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,en,0.0,0
5644,27604,tt0312843,Suicide Club (Jisatsu saakuru),2001,3.0,movie,0.0,99,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,ja,0.0,0
5645,27611,tt0314979,Battlestar Galactica,2003,4.0,tvMiniSeries,0.0,183,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,,,
